module,rank,record id,file name,mount pt,fs type,HEATMAP_F_BIN_WIDTH_SECONDS,HEATMAP_READ_BIN_0,HEATMAP_READ_BIN_1,HEATMAP_READ_BIN_10,HEATMAP_READ_BIN_100,HEATMAP_READ_BIN_101,HEATMAP_READ_BIN_102,HEATMAP_READ_BIN_103,HEATMAP_READ_BIN_104,HEATMAP_READ_BIN_105,HEATMAP_READ_BIN_106,HEATMAP_READ_BIN_107,HEATMAP_READ_BIN_108,HEATMAP_READ_BIN_109,HEATMAP_READ_BIN_11,HEATMAP_READ_BIN_110,HEATMAP_READ_BIN_111,HEATMAP_READ_BIN_112,HEATMAP_READ_BIN_113,HEATMAP_READ_BIN_114,HEATMAP_READ_BIN_115,HEATMAP_READ_BIN_116,HEATMAP_READ_BIN_117,HEATMAP_READ_BIN_118,HEATMAP_READ_BIN_119,HEATMAP_READ_BIN_12,HEATMAP_READ_BIN_120,HEATMAP_READ_BIN_121,HEATMAP_READ_BIN_122,HEATMAP_READ_BIN_123,HEATMAP_READ_BIN_124,HEATMAP_READ_BIN_125,HEATMAP_READ_BIN_126,HEATMAP_READ_BIN_127,HEATMAP_READ_BIN_128,HEATMAP_READ_BIN_129,HEATMAP_READ_BIN_13,HEATMAP_READ_BIN_130,HEATMAP_READ_BIN_131,HEATMAP_READ_BIN_132,HEATMAP_READ_BIN_133,HEATMAP_READ_BIN_134,HEATMAP_READ_BIN_135,HEATMAP_READ_BIN_136,HEATMAP_READ_BIN_137,HEATMAP_READ_BIN_138,HEATMAP_READ_BIN_139,HEATMAP_READ_BIN_14,HEATMAP_READ_BIN_140,HEATMAP_READ_BIN_141,HEATMAP_READ_BIN_142,HEATMAP_READ_BIN_143,HEATMAP_READ_BIN_144,HEATMAP_READ_BIN_145,HEATMAP_READ_BIN_146,HEATMAP_READ_BIN_147,HEATMAP_READ_BIN_148,HEATMAP_READ_BIN_15,HEATMAP_READ_BIN_16,HEATMAP_READ_BIN_17,HEATMAP_READ_BIN_18,HEATMAP_READ_BIN_19,HEATMAP_READ_BIN_2,HEATMAP_READ_BIN_20,HEATMAP_READ_BIN_21,HEATMAP_READ_BIN_22,HEATMAP_READ_BIN_23,HEATMAP_READ_BIN_24,HEATMAP_READ_BIN_25,HEATMAP_READ_BIN_26,HEATMAP_READ_BIN_27,HEATMAP_READ_BIN_28,HEATMAP_READ_BIN_29,HEATMAP_READ_BIN_3,HEATMAP_READ_BIN_30,HEATMAP_READ_BIN_31,HEATMAP_READ_BIN_32,HEATMAP_READ_BIN_33,HEATMAP_READ_BIN_34,HEATMAP_READ_BIN_35,HEATMAP_READ_BIN_36,HEATMAP_READ_BIN_37,HEATMAP_READ_BIN_38,HEATMAP_READ_BIN_39,HEATMAP_READ_BIN_4,HEATMAP_READ_BIN_40,HEATMAP_READ_BIN_41,HEATMAP_READ_BIN_42,HEATMAP_READ_BIN_43,HEATMAP_READ_BIN_44,HEATMAP_READ_BIN_45,HEATMAP_READ_BIN_46,HEATMAP_READ_BIN_47,HEATMAP_READ_BIN_48,HEATMAP_READ_BIN_49,HEATMAP_READ_BIN_5,HEATMAP_READ_BIN_50,HEATMAP_READ_BIN_51,HEATMAP_READ_BIN_52,HEATMAP_READ_BIN_53,HEATMAP_READ_BIN_54,HEATMAP_READ_BIN_55,HEATMAP_READ_BIN_56,HEATMAP_READ_BIN_57,HEATMAP_READ_BIN_58,HEATMAP_READ_BIN_59,HEATMAP_READ_BIN_6,HEATMAP_READ_BIN_60,HEATMAP_READ_BIN_61,HEATMAP_READ_BIN_62,HEATMAP_READ_BIN_63,HEATMAP_READ_BIN_64,HEATMAP_READ_BIN_65,HEATMAP_READ_BIN_66,HEATMAP_READ_BIN_67,HEATMAP_READ_BIN_68,HEATMAP_READ_BIN_69,HEATMAP_READ_BIN_7,HEATMAP_READ_BIN_70,HEATMAP_READ_BIN_71,HEATMAP_READ_BIN_72,HEATMAP_READ_BIN_73,HEATMAP_READ_BIN_74,HEATMAP_READ_BIN_75,HEATMAP_READ_BIN_76,HEATMAP_READ_BIN_77,HEATMAP_READ_BIN_78,HEATMAP_READ_BIN_79,HEATMAP_READ_BIN_8,HEATMAP_READ_BIN_80,HEATMAP_READ_BIN_81,HEATMAP_READ_BIN_82,HEATMAP_READ_BIN_83,HEATMAP_READ_BIN_84,HEATMAP_READ_BIN_85,HEATMAP_READ_BIN_86,HEATMAP_READ_BIN_87,HEATMAP_READ_BIN_88,HEATMAP_READ_BIN_89,HEATMAP_READ_BIN_9,HEATMAP_READ_BIN_90,HEATMAP_READ_BIN_91,HEATMAP_READ_BIN_92,HEATMAP_READ_BIN_93,HEATMAP_READ_BIN_94,HEATMAP_READ_BIN_95,HEATMAP_READ_BIN_96,HEATMAP_READ_BIN_97,HEATMAP_READ_BIN_98,HEATMAP_READ_BIN_99,HEATMAP_WRITE_BIN_0,HEATMAP_WRITE_BIN_1,HEATMAP_WRITE_BIN_10,HEATMAP_WRITE_BIN_100,HEATMAP_WRITE_BIN_101,HEATMAP_WRITE_BIN_102,HEATMAP_WRITE_BIN_103,HEATMAP_WRITE_BIN_104,HEATMAP_WRITE_BIN_105,HEATMAP_WRITE_BIN_106,HEATMAP_WRITE_BIN_107,HEATMAP_WRITE_BIN_108,HEATMAP_WRITE_BIN_109,HEATMAP_WRITE_BIN_11,HEATMAP_WRITE_BIN_110,HEATMAP_WRITE_BIN_111,HEATMAP_WRITE_BIN_112,HEATMAP_WRITE_BIN_113,HEATMAP_WRITE_BIN_114,HEATMAP_WRITE_BIN_115,HEATMAP_WRITE_BIN_116,HEATMAP_WRITE_BIN_117,HEATMAP_WRITE_BIN_118,HEATMAP_WRITE_BIN_119,HEATMAP_WRITE_BIN_12,HEATMAP_WRITE_BIN_120,HEATMAP_WRITE_BIN_121,HEATMAP_WRITE_BIN_122,HEATMAP_WRITE_BIN_123,HEATMAP_WRITE_BIN_124,HEATMAP_WRITE_BIN_125,HEATMAP_WRITE_BIN_126,HEATMAP_WRITE_BIN_127,HEATMAP_WRITE_BIN_128,HEATMAP_WRITE_BIN_129,HEATMAP_WRITE_BIN_13,HEATMAP_WRITE_BIN_130,HEATMAP_WRITE_BIN_131,HEATMAP_WRITE_BIN_132,HEATMAP_WRITE_BIN_133,HEATMAP_WRITE_BIN_134,HEATMAP_WRITE_BIN_135,HEATMAP_WRITE_BIN_136,HEATMAP_WRITE_BIN_137,HEATMAP_WRITE_BIN_138,HEATMAP_WRITE_BIN_139,HEATMAP_WRITE_BIN_14,HEATMAP_WRITE_BIN_140,HEATMAP_WRITE_BIN_141,HEATMAP_WRITE_BIN_142,HEATMAP_WRITE_BIN_143,HEATMAP_WRITE_BIN_144,HEATMAP_WRITE_BIN_145,HEATMAP_WRITE_BIN_146,HEATMAP_WRITE_BIN_147,HEATMAP_WRITE_BIN_148,HEATMAP_WRITE_BIN_15,HEATMAP_WRITE_BIN_16,HEATMAP_WRITE_BIN_17,HEATMAP_WRITE_BIN_18,HEATMAP_WRITE_BIN_19,HEATMAP_WRITE_BIN_2,HEATMAP_WRITE_BIN_20,HEATMAP_WRITE_BIN_21,HEATMAP_WRITE_BIN_22,HEATMAP_WRITE_BIN_23,HEATMAP_WRITE_BIN_24,HEATMAP_WRITE_BIN_25,HEATMAP_WRITE_BIN_26,HEATMAP_WRITE_BIN_27,HEATMAP_WRITE_BIN_28,HEATMAP_WRITE_BIN_29,HEATMAP_WRITE_BIN_3,HEATMAP_WRITE_BIN_30,HEATMAP_WRITE_BIN_31,HEATMAP_WRITE_BIN_32,HEATMAP_WRITE_BIN_33,HEATMAP_WRITE_BIN_34,HEATMAP_WRITE_BIN_35,HEATMAP_WRITE_BIN_36,HEATMAP_WRITE_BIN_37,HEATMAP_WRITE_BIN_38,HEATMAP_WRITE_BIN_39,HEATMAP_WRITE_BIN_4,HEATMAP_WRITE_BIN_40,HEATMAP_WRITE_BIN_41,HEATMAP_WRITE_BIN_42,HEATMAP_WRITE_BIN_43,HEATMAP_WRITE_BIN_44,HEATMAP_WRITE_BIN_45,HEATMAP_WRITE_BIN_46,HEATMAP_WRITE_BIN_47,HEATMAP_WRITE_BIN_48,HEATMAP_WRITE_BIN_49,HEATMAP_WRITE_BIN_5,HEATMAP_WRITE_BIN_50,HEATMAP_WRITE_BIN_51,HEATMAP_WRITE_BIN_52,HEATMAP_WRITE_BIN_53,HEATMAP_WRITE_BIN_54,HEATMAP_WRITE_BIN_55,HEATMAP_WRITE_BIN_56,HEATMAP_WRITE_BIN_57,HEATMAP_WRITE_BIN_58,HEATMAP_WRITE_BIN_59,HEATMAP_WRITE_BIN_6,HEATMAP_WRITE_BIN_60,HEATMAP_WRITE_BIN_61,HEATMAP_WRITE_BIN_62,HEATMAP_WRITE_BIN_63,HEATMAP_WRITE_BIN_64,HEATMAP_WRITE_BIN_65,HEATMAP_WRITE_BIN_66,HEATMAP_WRITE_BIN_67,HEATMAP_WRITE_BIN_68,HEATMAP_WRITE_BIN_69,HEATMAP_WRITE_BIN_7,HEATMAP_WRITE_BIN_70,HEATMAP_WRITE_BIN_71,HEATMAP_WRITE_BIN_72,HEATMAP_WRITE_BIN_73,HEATMAP_WRITE_BIN_74,HEATMAP_WRITE_BIN_75,HEATMAP_WRITE_BIN_76,HEATMAP_WRITE_BIN_77,HEATMAP_WRITE_BIN_78,HEATMAP_WRITE_BIN_79,HEATMAP_WRITE_BIN_8,HEATMAP_WRITE_BIN_80,HEATMAP_WRITE_BIN_81,HEATMAP_WRITE_BIN_82,HEATMAP_WRITE_BIN_83,HEATMAP_WRITE_BIN_84,HEATMAP_WRITE_BIN_85,HEATMAP_WRITE_BIN_86,HEATMAP_WRITE_BIN_87,HEATMAP_WRITE_BIN_88,HEATMAP_WRITE_BIN_89,HEATMAP_WRITE_BIN_9,HEATMAP_WRITE_BIN_90,HEATMAP_WRITE_BIN_91,HEATMAP_WRITE_BIN_92,HEATMAP_WRITE_BIN_93,HEATMAP_WRITE_BIN_94,HEATMAP_WRITE_BIN_95,HEATMAP_WRITE_BIN_96,HEATMAP_WRITE_BIN_97,HEATMAP_WRITE_BIN_98,HEATMAP_WRITE_BIN_99
HEATMAP,118,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323584,86016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24252,0,0,0,0,0,0,0,0,0,0,26675,0,0,0,0,0,0,0,0,0,0,6786,0,0,0,0,0,0,0,0,0,0,28911,0,0,0,0,0,0,0,0,0,0,26187,0,0,0,0,0,0,0,0,0,12939,16364,11637,20006,0,18582,0,0,0,0,0,0,0,0,0,0,37141,0,0,0,0,0,0,0,0,0,0,29722,0,0,0,0,0,0,0,0,0,0,39882,0,0,0,0,0,0,0,0,0,0,33714,0,0,0,0,0,0,0,0,0,0,26522,0,0,0,0,0,0,0,0,0,0,10977,0,0,0,0,0,0,0,0,0,0,39303,0,0,0,0,0,0,0,0,0,0
HEATMAP,119,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393216,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188452,217052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0
HEATMAP,12,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,0,0,0,0,0,0,0,0,0,0,1584,0,0,0,0,0,0,0,0,0,0,16586,0,0,0,0,0,0,0,0,0,0,3266,0,0,0,0,0,0,0,0,0,0,24494,0,0,0,0,0,0,0,0,0,6694,17533,27667,34452,44310,5240,38680,15212,17304,16089,0,0,0,0,0,0,4728,0,0,0,0,0,0,0,0,0,0,44168,0,0,0,0,0,0,0,0,0,0,31195,0,0,0,0,0,0,0,0,0,0,20882,0,0,0,0,0,0,0,0,0,0,9175,0,0,0,0,0,0,0,0,0,0,18209,0,0,0,0,0,0,0,0,0,0,10548,0,0,0,0,0,0,0,0,0,0
HEATMAP,120,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245760,163840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32218,0,0,0,0,0,0,0,0,0,0,24254,0,0,0,0,0,0,0,0,0,0,38099,0,0,0,0,0,0,0,0,0,0,26972,0,0,0,0,0,0,0,0,0,0,46648,0,0,0,0,0,0,0,0,0,32658,10984,0,0,0,7359,0,0,0,0,0,0,0,0,0,0,36273,0,0,0,0,0,0,0,0,0,0,19106,0,0,0,0,0,0,0,0,0,0,38025,0,0,0,0,0,0,0,0,0,0,27939,0,0,0,0,0,0,0,0,0,0,27637,0,0,0,0,0,0,0,0,0,0,12490,0,0,0,0,0,0,0,0,0,0,28938,0,0,0,0,0,0,0,0,0,0
HEATMAP,121,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290816,118784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44415,0,0,0,0,0,0,0,0,0,0,33013,0,0,0,0,0,0,0,0,0,0,15308,0,0,0,0,0,0,0,0,0,0,16446,0,0,0,0,0,0,0,0,0,0,5094,0,0,0,0,0,0,0,0,0,17209,26346,27086,12977,25622,28693,26510,0,0,0,0,0,0,0,0,0,30436,0,0,0,0,0,0,0,0,0,0,16469,0,0,0,0,0,0,0,0,0,0,21374,0,0,0,0,0,0,0,0,0,0,15147,0,0,0,0,0,0,0,0,0,0,15690,0,0,0,0,0,0,0,0,0,0,12820,0,0,0,0,0,0,0,0,0,0,18945,0,0,0,0,0,0,0,0,0,0
HEATMAP,122,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282624,126976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2102,0,0,0,0,0,0,0,0,0,0,7554,0,0,0,0,0,0,0,0,0,0,17335,0,0,0,0,0,0,0,0,0,0,8738,0,0,0,0,0,0,0,0,0,0,25287,0,0,0,0,0,0,0,0,0,16635,40955,34820,40730,6124,12122,0,0,0,0,0,0,0,0,0,0,32934,0,0,0,0,0,0,0,0,0,0,27065,0,0,0,0,0,0,0,0,0,0,24626,0,0,0,0,0,0,0,0,0,0,20768,0,0,0,0,0,0,0,0,0,0,38325,0,0,0,0,0,0,0,0,0,0,33212,0,0,0,0,0,0,0,0,0,0,20267,0,0,0,0,0,0,0,0,0,0
HEATMAP,123,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253952,155648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,0,0,0,0,0,0,0,0,0,0,1636,0,0,0,0,0,0,0,0,0,0,41128,0,0,0,0,0,0,0,0,0,0,35524,0,0,0,0,0,0,0,0,0,0,38705,0,0,0,0,0,0,0,0,0,27252,17288,0,0,0,24996,0,0,0,0,0,0,0,0,0,0,47334,0,0,0,0,0,0,0,0,0,0,23742,0,0,0,0,0,0,0,0,0,0,43189,0,0,0,0,0,0,0,0,0,0,27414,0,0,0,0,0,0,0,0,0,0,41758,0,0,0,0,0,0,0,0,0,0,21041,0,0,0,0,0,0,0,0,0,0,16955,0,0,0,0,0,0,0,0,0,0
HEATMAP,124,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372736,36864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884,0,0,0,0,0,0,0,0,0,0,1884,0,0,0,0,0,0,0,0,0,0,17566,0,0,0,0,0,0,0,0,0,0,15203,0,0,0,0,0,0,0,0,0,0,32414,0,0,0,0,0,0,0,0,0,34914,16541,33666,34174,0,7889,0,0,0,0,0,0,0,0,0,0,13010,0,0,0,0,0,0,0,0,0,0,36807,0,0,0,0,0,0,0,0,0,0,48874,0,0,0,0,0,0,0,0,0,0,29019,0,0,0,0,0,0,0,0,0,0,29250,0,0,0,0,0,0,0,0,0,0,32809,0,0,0,0,0,0,0,0,0,0,23696,0,0,0,0,0,0,0,0,0,0
HEATMAP,125,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10035,0,0,0,0,0,0,0,0,0,0,32695,0,0,0,0,0,0,0,0,0,0,28946,0,0,0,0,0,0,0,0,0,0,20945,0,0,0,0,0,0,0,0,0,0,3188,0,0,0,0,0,0,0,0,0,34155,22188,17665,0,0,20299,0,0,0,0,0,0,0,0,0,0,27787,0,0,0,0,0,0,0,0,0,0,26857,0,0,0,0,0,0,0,0,0,0,46571,0,0,0,0,0,0,0,0,0,0,29777,0,0,0,0,0,0,0,0,0,0,33620,0,0,0,0,0,0,0,0,0,0,17340,0,0,0,0,0,0,0,0,0,0,37531,0,0,0,0,0,0,0,0,0,0
HEATMAP,126,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249856,159744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,0,0,0,0,0,0,0,0,0,0,1478,0,0,0,0,0,0,0,0,0,0,25311,0,0,0,0,0,0,0,0,0,0,44482,0,0,0,0,0,0,0,0,0,0,27938,0,0,0,0,0,0,0,0,0,41857,33061,41764,31230,24824,17499,0,0,0,0,0,0,0,0,0,0,28203,0,0,0,0,0,0,0,0,0,0,11739,0,0,0,0,0,0,0,0,0,0,20391,0,0,0,0,0,0,0,0,0,0,3260,0,0,0,0,0,0,0,0,0,0,20526,0,0,0,0,0,0,0,0,0,0,25853,0,0,0,0,0,0,0,0,0,0,8704,0,0,0,0,0,0,0,0,0,0
HEATMAP,127,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339968,69632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27761,0,0,0,0,0,0,0,0,0,0,20886,0,0,0,0,0,0,0,0,0,0,19049,0,0,0,0,0,0,0,0,0,0,30515,0,0,0,0,0,0,0,0,0,0,7214,0,0,0,0,0,0,0,0,0,34382,35942,29953,18551,0,13154,0,0,0,0,0,0,0,0,0,0,21851,0,0,0,0,0,0,0,0,0,0,26435,0,0,0,0,0,0,0,0,0,0,22486,0,0,0,0,0,0,0,0,0,0,43050,0,0,0,0,0,0,0,0,0,0,11623,0,0,0,0,0,0,0,0,0,0,17798,0,0,0,0,0,0,0,0,0,0,28950,0,0,0,0,0,0,0,0,0,0
HEATMAP,13,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266240,143360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,23057,0,0,0,0,0,0,0,0,0,0,24674,0,0,0,0,0,0,0,0,0,0,24996,0,0,0,0,0,0,0,0,0,29766,35757,44503,16893,26053,17505,0,0,0,0,0,0,0,0,0,0,33557,0,0,0,0,0,0,0,0,0,0,34701,0,0,0,0,0,0,0,0,0,0,36843,0,0,0,0,0,0,0,0,0,0,26872,0,0,0,0,0,0,0,0,0,0,12635,0,0,0,0,0,0,0,0,0,0,14192,0,0,0,0,0,0,0,0,0,0,4794,0,0,0,0,0,0,0,0,0,0
HEATMAP,14,16592106915301738621,heatmap:POSIX,UNKNOWN,UNKNOWN,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389120,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21238,0,0,0,0,0,0,0,0,0,0,20220,0,0,0,0,0,0,0,0,0,0,28489,0,0,0,0,0,0,0,0,0,0,25030,0,0,0,0,0,0,0,0,0,0,30110,0,0,0,0,0,0,0,0,0,16381,35173,11452,0,0,19534,0,0,0,0,0,0,0,0,0,0,21588,0,0,0,0,0,0,0,0,0,0,26646,0,0,0,0,0,0,0,0,0,0,29706,0,0,0,0,0,0,0,0,0,0,48788,0,0,0,0,0,0,0,0,0,0,31820,0,0,0,0,0,0,0,0,0,0,18888,0,0,0,0,0,0,0,0,0,0,24537,0,0,0,0,0,0,0,0,0,0
